meshblock_id,census_year_id,one_family,one_person,other_multi,three_family,total,total_stated,two_family,unidentifiable
47603,1,12,6,0,0,18,18,0,3
47701,1,12,0,3,0,12,12,0,0
47702,1,0,0,0,0,0,0,0,0
47801,1,6,0,0,0,9,9,0,0
47802,1,0,0,0,0,0,0,0,0
47901,1,18,3,0,0,18,18,0,0
47902,1,0,0,0,0,0,0,0,0
48001,1,12,6,0,0,15,18,0,0
48003,1,0,0,0,0,0,0,0,0
48004,1,6,0,0,0,9,9,0,0
48101,1,0,0,0,0,3,0,0,0
48102,1,0,0,0,0,3,0,0,0
48201,1,0,0,0,0,0,0,0,0
48203,1,15,0,3,0,21,18,0,3
48204,1,30,9,0,0,42,42,0,3
48205,1,0,0,0,0,3,0,0,0
48301,1,0,0,0,0,0,0,0,0
48303,1,18,6,0,0,30,24,0,9
48304,1,12,6,0,0,24,18,0,3
48403,1,0,0,0,0,0,0,0,0
48404,1,27,18,0,0,48,45,0,0
48405,1,0,0,0,0,0,0,0,0
48406,1,0,0,0,0,0,0,0,0
48407,1,0,0,0,0,0,0,0,0
48408,1,30,15,3,0,48,48,0,3
48409,1,42,12,3,0,54,54,0,0
48410,1,39,12,3,0,51,51,0,0
48500,1,6,6,0,0,21,12,0,9
48601,1,0,0,0,0,0,0,0,0
48602,1,0,0,0,0,6,0,0,0
48701,1,0,0,0,0,0,0,0,0
48702,1,18,6,0,0,27,21,0,3
48800,1,9,0,0,0,9,9,0,0
48900,1,9,0,0,0,12,12,0,0
49000,1,18,3,0,0,24,18,0,6
49102,1,12,3,0,0,18,15,0,6
49103,1,0,0,0,0,0,0,0,0
49104,1,0,0,0,0,3,0,0,0
49105,1,0,0,0,0,0,0,0,0
49203,1,0,0,0,0,0,0,0,0
49204,1,60,18,3,0,84,84,3,3
49205,1,0,0,0,0,0,0,0,0
49206,1,27,6,3,0,36,36,0,0
49302,1,45,12,3,0,60,63,0,3
49303,1,0,0,0,0,3,0,0,0
49304,1,15,3,0,0,21,18,0,3
49305,1,6,0,0,0,9,6,0,0
49306,1,15,6,0,0,24,21,0,3
49307,1,15,3,0,0,18,18,0,0
49401,1,42,3,3,0,48,48,0,0
49403,1,0,0,0,0,6,6,0,0
49404,1,0,0,0,0,0,0,0,0
49405,1,18,6,0,0,24,27,0,0
49406,1,12,15,0,0,30,30,0,3
49407,1,15,6,3,0,21,24,0,0
49501,1,0,0,0,0,0,0,0,0
49502,1,0,0,0,0,0,0,0,0
49503,1,0,0,0,0,0,0,0,0
49504,1,15,3,0,0,18,18,0,0
49505,1,6,0,0,0,9,9,0,0
49506,1,9,3,0,0,12,15,0,0
49507,1,9,3,0,0,12,12,0,0
49600,1,36,6,0,0,45,45,0,3
49700,1,75,18,3,0,99,96,3,6
49801,1,33,9,0,0,42,45,0,0
49802,1,66,12,3,0,87,84,6,3
49901,1,21,3,0,0,24,24,0,0
49903,1,0,0,0,0,0,0,0,0
49904,1,0,0,0,0,9,0,0,0
49905,1,18,0,0,0,18,18,0,0
50001,1,6,0,0,0,9,12,0,0
50002,1,0,0,0,0,3,0,0,0
50003,1,12,3,0,0,18,18,3,3
50004,1,0,0,0,0,3,0,0,0
50100,1,72,18,3,0,93,90,0,3
50201,1,0,0,0,0,6,0,0,0
50202,1,0,0,0,0,0,0,0,0
50303,1,21,9,3,0,30,30,0,0
50304,1,15,3,0,0,21,21,0,3
50305,1,21,3,0,0,27,27,0,3
50306,1,18,9,0,0,27,30,3,0
50307,1,12,3,3,0,18,15,0,3
50308,1,9,3,3,0,15,15,0,0
50309,1,15,6,3,0,24,24,0,0
50310,1,18,3,0,0,18,21,0,0
50311,1,9,6,0,0,15,15,0,3
50400,1,18,3,0,0,21,21,0,3
50501,1,0,0,0,0,3,0,0,0
50502,1,0,0,0,0,0,0,0,0
50503,1,0,0,0,0,6,0,0,0
50602,1,0,0,0,0,0,0,0,0
50603,1,0,0,0,0,3,0,0,0
50604,1,0,0,0,0,6,0,0,0
50605,1,15,0,0,0,15,15,0,0
50701,1,0,0,0,0,6,0,0,0
50703,1,0,0,0,0,0,0,0,0
50704,1,0,0,0,0,0,0,0,0
50705,1,9,0,0,0,12,12,0,0
50706,1,0,0,0,0,0,0,0,0
50707,1,0,0,0,0,0,0,0,0
50708,1,0,0,0,0,3,0,0,0
50802,1,0,0,0,0,0,0,0,0
50803,1,0,0,0,0,6,6,0,0
50804,1,24,3,0,0,27,27,0,0
50805,1,0,0,0,0,3,0,0,0
50806,1,0,0,0,0,6,0,0,0
50901,1,0,0,0,0,0,0,0,0
50902,1,0,0,0,0,6,0,0,0
51000,1,0,0,0,0,0,0,0,0
51101,1,0,0,0,0,6,0,0,0
51102,1,0,0,0,0,3,0,0,0
51201,1,21,9,0,0,33,30,3,3
51202,1,9,12,0,0,27,27,0,0
51300,1,36,9,3,0,54,48,3,6
51401,1,33,9,0,0,45,42,0,3
51402,1,0,0,0,0,6,6,0,0
51403,1,15,12,0,0,27,27,0,0
51405,1,0,0,0,0,0,0,0,0
51406,1,42,15,3,0,57,54,3,3
51407,1,27,6,0,0,33,30,0,0
51408,1,30,9,0,0,45,45,3,0
51409,1,21,6,3,0,30,33,3,0
51501,1,18,6,0,0,21,21,0,0
51502,1,9,3,0,0,15,15,0,0
51504,1,0,0,0,0,3,0,0,0
51505,1,9,12,0,0,30,24,0,9
51506,1,9,0,0,0,9,9,0,0
51507,1,0,0,0,0,9,12,0,0
51508,1,0,0,0,0,0,0,0,0
51601,1,21,3,0,0,24,21,0,0
51602,1,0,0,0,0,0,0,0,0
51700,1,9,3,0,0,18,18,0,0
51800,1,9,0,0,0,12,12,0,0
51900,1,0,0,0,0,3,0,0,0
52001,1,9,0,0,0,12,12,3,3
52002,1,6,0,0,0,9,9,0,0
52100,1,9,3,0,0,12,12,0,0
52200,1,0,0,0,0,0,0,0,0
52300,1,21,6,0,0,27,27,0,0
52400,1,0,0,0,0,3,0,0,0
52501,1,0,0,0,0,3,0,0,0
52502,1,0,0,0,0,6,6,0,0
52600,1,0,0,0,0,3,0,0,0
52700,1,18,0,0,0,21,18,3,3
52800,1,15,3,0,0,18,18,0,3
52902,1,21,12,0,0,33,33,0,0
52903,1,15,3,0,0,21,21,0,0
52904,1,21,6,0,0,27,24,0,0
52905,1,12,6,0,0,18,18,0,0
52906,1,21,3,0,0,24,24,0,0
52907,1,18,3,0,0,24,21,0,0
53001,1,36,3,0,0,39,42,0,0
53002,1,21,6,0,0,33,27,0,3
53003,1,24,0,0,0,24,24,0,0
53004,1,18,6,0,0,30,27,3,3
53005,1,24,3,0,0,30,27,0,0
53101,1,24,6,3,0,33,36,0,0
53102,1,0,0,0,0,12,9,0,0
53200,1,27,12,3,0,42,39,3,0
53301,1,18,6,0,0,24,24,0,3
53303,1,12,12,0,0,24,24,0,0
53304,1,48,12,3,0,63,63,3,3
53305,1,24,6,0,0,33,30,0,3
53403,1,36,21,3,0,57,57,0,0
53404,1,15,51,0,0,66,69,0,0
53405,1,15,15,0,0,33,30,0,0
53406,1,48,15,6,0,66,66,0,0
53407,1,42,21,0,0,63,63,0,0
53408,1,12,3,0,0,15,15,0,0
53502,1,6,0,0,0,9,12,0,0
53503,1,9,12,0,0,18,21,0,0
53504,1,9,9,0,0,21,21,0,0
53505,1,0,6,0,0,12,9,0,0
53506,1,15,6,0,0,21,18,0,0
53507,1,0,0,0,0,0,0,0,0
53508,1,6,0,0,0,9,12,0,0
53509,1,12,18,0,0,27,30,0,0
53600,1,0,0,0,0,0,0,0,0
53700,1,21,6,3,0,39,33,3,6
53800,1,9,6,0,0,15,12,0,0
53900,1,24,15,0,0,45,39,0,3
54000,1,21,15,3,0,39,39,0,3
54100,1,0,0,0,0,3,0,0,0
54200,1,33,27,9,0,78,69,0,9
54300,1,0,0,0,0,6,6,0,0
54400,1,51,12,3,0,72,63,3,6
54501,1,30,15,0,0,60,48,3,12
54502,1,12,3,3,0,18,15,0,3
54600,1,12,3,0,0,18,18,0,0
54700,1,27,6,3,0,36,30,0,3
54801,1,27,12,3,0,45,45,0,0
54802,1,39,15,3,0,63,60,0,3
54900,1,12,0,0,0,15,12,0,3
55000,1,9,3,0,3,12,12,0,3
55100,1,9,3,0,0,12,12,0,0
55200,1,15,6,0,0,30,27,3,3
55300,1,18,6,3,0,27,27,3,0
55400,1,12,0,3,0,18,15,3,3
55500,1,12,6,0,0,21,18,0,0
55600,1,21,3,0,0,27,24,0,3
55700,1,15,9,0,0,24,24,0,0
55801,1,18,9,0,3,27,27,0,0
55802,1,12,6,0,0,18,18,0,0
55900,1,33,6,0,0,45,42,3,3
56001,1,12,0,0,0,12,12,0,0
56002,1,15,0,0,0,15,15,0,0
56100,1,15,0,0,0,24,21,3,3
56200,1,0,0,0,0,6,0,0,0
56300,1,21,12,0,0,33,33,0,0
56400,1,30,24,3,0,57,57,0,0
56500,1,0,0,0,0,6,0,0,0
56600,1,9,0,0,0,12,9,0,0
56700,1,0,0,0,0,3,0,0,0
56800,1,0,0,0,0,9,6,0,0
56900,1,12,3,0,0,12,12,0,3
57000,1,45,24,3,0,75,75,3,3
57100,1,30,15,0,0,45,45,0,3
57201,1,51,15,3,0,75,69,0,6
57202,1,0,0,0,0,3,0,0,0
57300,1,6,0,0,0,9,6,0,0
57400,1,12,6,0,0,24,21,0,3
57500,1,30,12,0,0,45,42,3,3
57600,1,21,6,3,0,33,30,0,0
57700,1,36,12,6,0,57,60,6,0
57800,1,18,15,3,0,33,33,0,3
57900,1,0,0,0,0,6,6,0,0
58000,1,6,0,0,0,6,6,0,0
58100,1,27,12,0,0,45,42,3,0
58200,1,21,15,0,0,42,39,0,0
58300,1,12,3,0,0,18,18,0,0
58400,1,18,0,3,0,21,21,3,0
58500,1,21,6,0,3,33,30,0,0
58600,1,12,3,0,0,18,18,0,0
58700,1,30,6,0,0,39,36,0,3
58800,1,30,3,0,0,36,33,3,3
58901,1,6,15,0,0,18,18,0,0
58902,1,0,0,0,0,0,0,0,0
59000,1,0,0,0,0,6,0,0,0
59100,1,0,0,0,0,6,0,0,0
59200,1,0,0,0,0,0,0,0,0
59301,1,33,15,3,3,60,51,0,9
59302,1,0,0,0,0,0,0,0,0
59400,1,9,3,0,0,21,15,0,9
59500,1,6,9,0,0,15,15,0,0
59600,1,24,9,3,0,36,36,0,3
59700,1,33,15,0,0,66,54,3,15
59800,1,9,6,0,0,15,15,0,0
59900,1,0,0,0,0,0,0,0,0
60000,1,0,0,0,0,9,9,0,0
60100,1,15,3,0,0,18,18,0,0
60200,1,15,3,0,0,18,15,0,3
60300,1,21,12,0,0,36,33,0,0
60400,1,12,0,0,0,12,12,0,3
60500,1,12,6,0,0,18,15,0,0
60600,1,27,9,0,0,39,39,0,3
60700,1,39,9,0,0,45,45,0,0
60800,1,24,3,0,0,30,27,0,0
60900,1,12,6,0,0,24,21,3,3
61000,1,30,15,3,0,48,45,3,0
61100,1,0,0,0,0,0,0,0,0
61200,1,18,3,0,0,24,24,0,0
61300,1,0,0,0,0,6,0,0,0
61400,1,0,0,0,0,0,0,0,0
61501,1,0,0,0,0,0,0,0,0
61502,1,15,9,0,0,30,27,0,0
61600,1,9,0,0,0,12,9,0,0
61700,1,30,9,0,0,39,39,0,0
61801,1,12,3,0,0,18,15,0,0
61802,1,24,21,3,0,45,42,0,0
61803,1,36,6,3,0,51,45,3,9
61804,1,15,6,0,0,18,21,0,0
61805,1,36,3,0,0,45,42,3,3
61806,1,24,3,3,0,33,30,3,3
61807,1,45,6,3,0,63,54,0,6
61808,1,24,0,0,0,30,30,3,3
61901,1,42,12,0,0,57,57,3,3
61902,1,18,6,3,0,30,30,0,0
61904,1,24,3,0,0,27,27,3,3
61905,1,18,3,0,0,24,24,0,0
62001,1,0,0,0,0,0,0,0,0
62002,1,36,9,3,0,48,48,3,0
62102,1,27,12,0,0,39,39,0,0
62105,1,18,12,0,0,30,30,0,0
62106,1,0,0,0,0,6,6,0,0
62107,1,24,6,0,0,36,33,0,3
62108,1,36,3,0,0,42,39,3,3
62109,1,42,18,0,0,66,66,0,0
62110,1,39,9,0,0,51,48,3,3
62202,1,42,6,0,0,51,48,0,3
62203,1,24,9,0,0,33,33,0,0
62204,1,18,9,0,0,24,27,3,0
62205,1,30,3,0,0,36,36,0,3
62206,1,18,3,0,0,24,21,0,3
62301,1,9,3,0,0,12,12,0,0
62303,1,18,3,0,0,24,24,0,0
62304,1,0,0,0,0,0,0,0,0
62401,1,12,3,0,0,18,18,0,0
62402,1,60,21,0,0,87,84,0,3
62501,1,15,3,0,0,18,18,0,0
62502,1,21,6,0,0,27,24,0,0
62503,1,0,0,0,0,3,0,0,0
62504,1,15,6,0,0,24,21,0,3
62505,1,6,0,0,0,12,12,0,0
62506,1,18,9,0,0,27,24,0,3
62507,1,6,0,0,0,9,9,0,0
62600,1,45,9,3,0,60,57,0,0
62702,1,0,0,0,0,6,0,0,0
62703,1,48,9,3,0,63,60,0,0
62704,1,0,0,0,0,0,0,0,0
62705,1,0,0,0,0,3,0,0,0
62800,1,42,12,0,0,51,51,3,0
62900,1,60,18,3,0,84,78,0,0
63000,1,69,18,3,0,96,90,3,3
63100,1,39,6,0,0,48,48,3,0
63200,1,39,9,0,0,57,54,0,6
63300,1,0,0,0,0,0,0,0,0
63400,1,57,21,3,0,84,81,3,0
63500,1,51,6,0,0,57,54,0,3
63600,1,21,12,0,0,39,33,0,3
63701,1,18,3,3,0,21,21,0,0
63703,1,12,6,3,0,21,21,0,3
63704,1,27,12,0,0,42,42,0,0
63705,1,27,3,0,0,33,33,0,0
63801,1,27,6,0,0,36,36,0,0
63803,1,24,6,0,0,33,33,3,0
63804,1,36,9,3,0,51,51,0,3
63805,1,0,0,0,0,9,6,0,0
63900,1,57,3,0,0,63,63,0,0
64000,1,18,3,0,0,24,24,0,0
64100,1,0,0,0,0,6,0,0,0
64200,1,9,0,0,0,12,12,0,0
64300,1,42,12,0,0,51,54,0,0
64401,1,12,3,0,0,18,18,0,0
64402,1,0,0,0,0,3,0,0,0
64501,1,12,0,0,0,12,12,0,0
64503,1,6,0,0,0,6,6,0,0
64504,1,0,0,0,0,6,6,0,0
64600,1,39,9,0,0,51,54,0,0
64700,1,42,3,6,0,54,54,0,0
64800,1,12,3,0,0,18,15,0,0
64900,1,0,0,0,0,6,6,0,0
65000,1,0,0,0,0,9,6,0,0
65101,1,0,0,0,0,0,0,0,0
65102,1,0,0,0,0,0,0,0,0
65200,1,36,6,0,0,45,45,0,3
65300,1,15,0,0,0,18,18,0,0
65400,1,15,0,0,0,21,15,0,3
65500,1,15,3,0,0,15,15,0,0
65600,1,42,6,0,0,54,51,0,3
65700,1,9,0,0,0,12,12,0,0
65800,1,12,6,3,0,21,18,0,3
65900,1,0,0,0,0,6,0,0,0
66000,1,0,0,0,0,3,0,0,0
66100,1,12,6,0,0,15,15,0,0
66200,1,6,0,0,0,9,9,0,0
66300,1,18,6,0,0,27,24,0,3
66400,1,9,0,0,0,9,12,0,0
66500,1,12,3,3,0,18,18,0,0
66600,1,15,0,0,0,15,15,0,3
66700,1,0,0,0,0,6,6,0,0
66800,1,12,3,0,0,15,15,0,0
66900,1,9,0,0,0,9,9,0,0
67000,1,0,0,0,0,0,0,0,0
67100,1,0,0,0,0,0,0,0,0
67200,1,0,0,0,0,0,0,0,0
67300,1,9,0,0,0,12,12,0,0
67400,1,18,0,0,0,21,18,0,3
67500,1,6,0,0,0,9,12,0,0
67600,1,15,3,0,0,18,18,3,0
67700,1,0,0,0,0,6,0,0,0
67800,1,27,0,0,0,33,30,3,3
67900,1,12,3,0,0,18,18,0,3
68000,1,0,0,0,0,0,0,0,0
68100,1,0,0,0,0,0,0,0,0
68200,1,12,3,0,0,21,15,3,3
68300,1,0,0,0,0,9,9,0,0
68400,1,27,3,0,0,33,33,0,0
68500,1,18,3,0,0,24,21,0,0
68600,1,27,3,0,0,30,30,0,0
68700,1,24,6,0,0,30,30,0,0
68801,1,48,6,0,0,63,60,3,3
68802,1,36,3,0,0,42,42,0,0
68900,1,42,3,0,0,48,48,0,0
69000,1,33,3,0,0,36,36,0,0
69100,1,48,3,0,0,51,51,0,0
69201,1,33,0,0,0,30,33,0,0
69202,1,0,0,0,0,9,6,0,0
69300,1,57,9,3,0,72,72,0,3
69402,1,0,0,0,0,0,0,0,0
69403,1,12,0,0,0,12,12,0,0
69404,1,0,0,0,0,6,9,0,0
69500,1,30,3,3,0,42,39,3,0
69603,1,42,3,0,0,51,51,0,3
69604,1,0,0,0,0,0,0,0,0
69606,1,0,0,0,0,6,0,0,0
69607,1,24,3,0,0,24,24,0,0
69608,1,12,0,0,0,15,15,0,0
69609,1,33,0,0,0,33,33,0,0
69700,1,24,0,0,0,27,27,0,0
69800,1,6,0,0,0,9,6,0,0
69900,1,51,15,0,0,66,66,0,0
70001,1,9,3,0,0,15,15,0,0
70002,1,21,3,3,0,27,24,0,0
70003,1,21,3,0,0,24,24,0,0
70100,1,30,3,0,0,30,30,0,0
70201,1,0,0,0,0,6,0,0,0
70202,1,0,0,0,0,0,0,0,0
70203,1,60,6,0,0,66,66,0,3
70205,1,15,0,0,0,18,18,0,0
70206,1,12,3,0,0,15,12,0,0
70207,1,15,3,0,0,24,21,0,3
70208,1,21,3,0,0,27,27,0,0
70209,1,24,3,0,0,24,27,0,0
70300,1,66,9,3,0,81,81,0,0
70400,1,33,3,0,0,39,39,0,0
70501,1,12,9,0,0,21,21,0,0
70502,1,6,0,0,0,12,9,0,0
70503,1,0,0,0,0,6,6,0,0
70504,1,9,27,0,0,36,36,0,0
70505,1,0,0,0,0,3,0,0,0
70506,1,12,3,0,0,18,18,0,0
70600,1,0,0,0,0,0,0,0,0
70700,1,36,6,0,0,42,39,0,0
70801,1,27,9,0,0,36,36,0,0
70802,1,12,0,0,0,12,15,0,0
70903,1,9,6,0,0,12,15,0,0
70904,1,45,0,0,0,48,45,0,3
70905,1,0,0,0,0,3,0,0,0
70906,1,9,0,0,0,12,12,0,0
70907,1,0,0,0,0,6,0,0,0
71001,1,0,0,0,0,0,0,0,0
71002,1,18,3,0,0,24,18,0,3
71003,1,21,0,0,0,21,24,3,3
71004,1,18,3,0,0,24,24,3,0
71005,1,18,0,0,0,21,24,0,0
71006,1,6,0,0,0,6,6,0,0
71007,1,0,0,0,0,0,0,0,0
71100,1,45,6,0,0,54,54,3,3
71200,1,24,3,0,0,30,30,0,0
71301,1,72,6,0,0,87,81,0,6
71302,1,0,0,0,0,3,0,0,0
71400,1,33,6,0,0,42,42,0,0
71500,1,24,6,0,0,36,30,3,3
71600,1,33,3,0,0,39,36,0,6
71701,1,0,0,0,0,0,0,0,0
71702,1,51,6,0,0,66,60,0,6
71800,1,51,6,0,0,63,57,0,6
71901,1,0,0,0,0,3,0,0,0
71902,1,15,3,0,0,24,18,0,3
72000,1,54,6,0,0,60,60,0,3
72101,1,0,0,0,0,3,0,0,0
72102,1,21,9,0,0,30,30,0,3
72200,1,39,6,3,0,45,45,0,0
72300,1,27,3,0,0,33,33,0,3
72401,1,6,0,0,0,6,6,0,0
72402,1,0,0,0,0,0,0,0,0
72403,1,15,0,0,0,18,18,0,0
72404,1,0,0,0,0,0,0,0,0
72501,1,0,0,0,0,0,0,0,0
72502,1,6,0,0,0,12,9,0,0
72601,1,39,6,0,0,48,48,0,0
72603,1,0,0,0,0,3,0,0,0
72604,1,9,6,0,0,15,15,0,0
72605,1,15,3,0,0,18,18,3,0
72606,1,15,0,0,0,21,21,0,0
72607,1,9,0,0,0,15,15,3,0
72702,1,27,3,0,0,33,33,0,0
72703,1,18,6,0,0,24,24,0,3
72704,1,30,6,0,0,36,36,3,3
72705,1,0,0,0,0,9,9,0,0
72706,1,0,0,0,0,3,0,0,0
72801,1,0,0,0,0,0,0,0,0
72802,1,24,3,0,0,27,27,3,0
72900,1,6,0,0,0,12,12,0,0
73001,1,15,0,0,0,15,15,0,0
73002,1,21,3,0,0,24,27,3,0
73003,1,15,0,3,0,15,15,0,0
73004,1,21,0,3,0,24,21,0,0
73005,1,18,3,0,0,18,18,0,0
73006,1,0,0,0,0,0,0,0,0
73101,1,6,0,0,0,9,6,0,0
73102,1,9,3,0,0,18,15,0,6
73103,1,0,0,0,0,6,6,0,0
73104,1,0,0,0,0,3,0,0,0
73105,1,0,0,0,0,6,0,0,0
73200,1,9,0,0,0,12,9,0,0
73301,1,0,0,0,0,0,0,0,0
73302,1,12,3,3,0,18,15,0,3
73400,1,18,9,0,0,27,24,0,0
73501,1,54,12,0,0,66,69,0,0
73503,1,48,21,3,0,69,72,0,3
73504,1,33,6,0,0,36,39,0,0
73505,1,60,15,0,0,75,75,0,0
73601,1,48,6,0,0,57,54,0,3
73602,1,33,21,0,0,54,54,0,0
73701,1,15,3,3,0,21,21,0,0
73703,1,18,3,0,0,21,24,0,0
73704,1,21,0,0,0,21,21,3,0
73705,1,15,3,0,0,15,18,0,0
73706,1,21,3,0,0,27,24,0,0
73802,1,0,0,0,0,9,9,0,0
73803,1,0,0,0,0,0,0,0,0
73805,1,9,0,0,0,12,12,0,0
73806,1,54,9,0,0,66,63,0,3
73900,1,54,6,3,0,66,63,0,3
74001,1,6,6,0,0,12,9,0,3
74002,1,0,0,0,0,0,0,0,0
74004,1,0,0,0,0,0,0,0,0
74005,1,15,9,0,0,27,21,0,3
74101,1,15,6,0,0,24,24,0,0
74102,1,69,6,0,0,81,78,0,3
74203,1,24,3,3,0,30,27,3,0
74204,1,30,9,0,0,36,39,0,0
74205,1,24,3,0,0,30,27,0,0
74206,1,15,3,0,0,21,21,0,0
74207,1,24,6,0,0,33,30,0,0
74208,1,15,6,3,0,24,24,0,0
74209,1,21,6,0,0,27,27,0,0
74210,1,18,3,0,0,24,24,0,0
74211,1,12,3,0,0,21,18,3,3
74304,1,39,9,0,0,48,48,0,0
74305,1,21,6,0,0,27,27,0,0
74306,1,27,3,0,0,27,27,0,0
74307,1,12,0,0,0,12,12,0,0
74308,1,15,6,0,0,24,24,0,0
74309,1,12,3,0,0,15,15,0,0
74310,1,12,9,0,0,21,21,0,0
74311,1,0,0,0,0,6,0,0,0
74312,1,9,0,0,0,9,9,0,0
74400,1,0,0,0,0,0,0,0,0
74501,1,0,0,0,0,0,0,0,0
74502,1,0,0,0,0,0,0,0,0
74601,1,33,3,3,0,45,42,3,3
74602,1,0,0,0,0,3,0,0,0
74701,1,0,0,0,0,0,0,0,0
74702,1,9,0,0,0,12,9,0,0
74703,1,18,6,0,3,30,27,3,0
74704,1,18,6,0,0,24,24,0,0
74801,1,15,3,0,0,21,21,0,0
74802,1,6,0,0,0,9,6,0,0
74803,1,21,3,0,0,27,24,0,0
74900,1,42,9,0,0,57,54,0,0
75001,1,27,6,0,0,39,36,0,3
75002,1,6,0,0,0,9,9,0,0
75100,1,18,3,0,0,18,18,0,0
75200,1,33,9,0,0,42,39,0,3
75300,1,63,30,3,0,99,96,0,3
75401,1,15,3,3,0,18,21,0,0
75402,1,15,0,3,0,18,15,0,0
75403,1,15,6,0,0,24,18,0,0
75404,1,12,0,0,0,15,15,0,0
75500,1,18,3,0,0,18,21,0,0
75601,1,24,3,0,0,30,27,0,0
75602,1,9,0,0,0,9,12,0,0
75700,1,0,0,0,0,3,0,0,0
75800,1,0,0,0,0,0,0,0,0
75900,1,6,0,0,0,9,9,0,0
76000,1,0,0,0,0,0,0,0,0
76100,1,0,0,0,0,3,0,0,0
76200,1,9,3,0,0,15,12,0,0
76300,1,33,9,0,0,42,42,3,0
76400,1,33,6,0,0,42,39,3,3
76500,1,15,3,3,0,15,15,0,0
76600,1,0,0,0,0,0,0,0,0
76701,1,0,0,0,0,3,0,0,0
76703,1,0,0,0,0,0,0,0,0
76704,1,0,0,0,0,0,0,0,0
76800,1,0,0,0,0,0,0,0,0
76901,1,0,0,0,0,0,0,0,0
76902,1,9,0,0,0,6,9,0,0
77000,1,33,9,3,0,45,45,0,0
77100,1,24,3,0,0,30,30,0,0
77200,1,18,6,0,0,27,27,0,0
77300,1,6,0,0,0,6,6,0,0
77400,1,0,0,0,0,6,6,0,0
77500,1,15,3,0,0,18,18,0,0
77600,1,21,6,0,0,30,27,0,0
77700,1,12,9,0,0,24,21,0,0
77800,1,45,12,0,0,57,54,0,0
77901,1,0,0,0,0,0,0,0,0
77902,1,54,9,0,0,63,63,0,3
78001,1,12,3,0,0,18,18,0,0
78002,1,0,0,0,0,0,0,0,0
78100,1,18,6,0,0,24,18,0,3
78200,1,0,0,0,0,9,6,0,0
78302,1,0,0,0,0,3,0,0,0
78303,1,0,0,0,0,0,0,0,0
78304,1,6,0,0,0,9,9,0,0
78305,1,9,3,0,0,12,12,0,0
78401,1,36,9,3,0,45,42,0,3
78402,1,30,9,0,0,42,42,0,3
78403,1,33,15,3,0,45,45,0,0
78501,1,12,3,3,0,15,18,0,0
78502,1,21,6,0,0,27,27,0,0
78503,1,6,12,0,0,18,18,0,0
78504,1,15,3,0,0,18,15,0,3
78601,1,30,9,3,0,45,42,3,0
78602,1,0,0,0,0,3,0,0,0
78700,1,18,0,0,0,21,18,0,0
78800,1,36,9,0,0,48,45,0,0
78900,1,21,3,0,0,24,24,0,0
79002,1,30,6,0,0,36,36,0,0
79003,1,0,0,0,0,3,0,0,0
79006,1,15,9,3,0,24,21,0,0
79007,1,0,0,0,0,3,0,0,0
79009,1,12,3,0,0,15,18,3,0
79011,1,0,0,0,0,0,0,0,0
79012,1,0,0,0,0,0,0,0,0
79013,1,0,0,0,0,0,0,0,0
79014,1,0,0,0,0,0,0,0,0
79015,1,0,0,0,0,0,0,0,0
79016,1,0,0,0,0,3,0,0,0
79017,1,0,0,0,0,6,0,0,0
79101,1,0,0,0,0,3,0,0,0
79102,1,9,0,0,0,12,9,0,0
79201,1,9,0,0,0,12,9,0,0
79202,1,9,0,0,0,9,9,0,0
79203,1,0,0,0,0,3,0,0,0
79301,1,12,6,3,0,21,24,3,0
79302,1,18,6,0,0,30,27,0,0
79303,1,0,0,0,0,6,6,0,0
79304,1,15,3,0,0,18,18,0,0
79305,1,18,6,0,0,27,24,0,0
79402,1,57,9,0,0,66,69,0,0
79403,1,9,0,0,0,9,9,0,0
79404,1,18,0,3,0,24,21,0,0
79405,1,9,0,0,0,12,9,0,0
79406,1,21,3,0,0,24,24,0,0
79407,1,24,6,0,0,30,33,0,0
79500,1,9,0,0,0,12,9,0,0
79601,1,0,0,0,0,6,0,0,0
79603,1,27,6,0,0,39,36,3,3
79605,1,27,21,0,0,51,48,0,3
79606,1,36,33,3,0,75,69,0,3
79701,1,0,0,0,0,0,0,0,0
79703,1,36,9,0,0,48,45,3,0
79704,1,33,15,0,0,51,51,0,0
79802,1,0,0,0,0,3,0,0,0
79803,1,48,30,0,0,78,78,0,0
79805,1,12,9,3,0,24,24,0,0
79806,1,18,12,0,0,30,30,0,0
79807,1,0,0,0,0,6,6,0,0
79808,1,0,0,0,0,0,0,0,0
79809,1,0,0,0,0,0,0,0,0
79810,1,0,0,0,0,0,0,0,0
79811,1,0,0,0,0,0,0,0,0
79812,1,0,0,0,0,3,0,0,0
79813,1,9,3,3,0,12,12,0,0
79814,1,0,0,0,0,6,0,0,0
79815,1,0,0,0,0,3,0,0,0
79816,1,0,0,0,0,3,0,0,0
79901,1,0,0,0,0,3,0,0,0
79903,1,0,0,0,0,6,9,0,0
79904,1,0,0,0,0,6,0,0,0
80000,1,9,0,0,0,12,12,0,0
80100,1,9,0,0,0,12,12,0,0
80200,1,36,18,0,0,60,57,0,3
80301,1,12,6,0,0,18,15,0,0
80302,1,9,0,0,0,12,12,0,0
80400,1,33,15,3,0,54,51,0,0
80500,1,33,9,3,0,57,48,0,9
80600,1,21,9,0,0,30,30,3,0
80700,1,21,6,0,0,30,30,3,0
80800,1,24,6,6,0,39,39,3,0
